psiturk_id_sa,trial_no_sa,Participant_data_sa,psiturk_id_w,trial_no_w,Participant_data_w,psiturk_id_q,trial_no_q,Participant_data_q,state,action,observation,end_state,reward,cost,nearness_to_berth,total_reward
debugQKQjz:debugdJt4F,214,low,debugQKQjz:debugdJt4F,237,high,debugQKQjz:debugdJt4F,285, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_high_block_berth_2,wh_question,command_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugQKQjz:debugdJt4F,332,low,debugQKQjz:debugdJt4F,362,medium,debugQKQjz:debugdJt4F,392, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_medium_block_berth_2,wh_question,command_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugQLBBU:debugeJxWx,143,high,debugQLBBU:debugeJxWx,23,low,debugQLBBU:debugeJxWx,50, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugQLBBU:debugeJxWx,143,high,debugQLBBU:debugeJxWx,51,medium,debugQLBBU:debugeJxWx,54, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_medium_block_berth_2,wh_question,command_drop_berth_3,high_medium_drop_berth_3,50,-5,-2,43
debugQLBBU:debugeJxWx,143,high,debugQLBBU:debugeJxWx,80,medium,debugQLBBU:debugeJxWx,502, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_medium_block_berth_2,wh_question,command_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugQLBBU:debugeJxWx,143,high,debugQLBBU:debugeJxWx,143,high,debugQLBBU:debugeJxWx,154, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_3,high_high_drop_berth_3,50,-5,-2,43
debugQLBBU:debugeJxWx,196,low,debugQLBBU:debugeJxWx,183,low,debugQLBBU:debugeJxWx,212, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,low_low_block_berth_3,wh_question,command_drop_berth_2,low_medium_drop_berth_2,50,-5,-2,43
debugQLBBU:debugeJxWx,261,high,debugQLBBU:debugeJxWx,264,low,debugQLBBU:debugeJxWx,285, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,-2,43
debugqNJrE:debugbttMF,166,high,debugqNJrE:debugbttMF,24,low,debugqNJrE:debugbttMF,12, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugqNJrE:debugbttMF,166,high,debugqNJrE:debugbttMF,63,low,debugqNJrE:debugbttMF,66, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugqNJrE:debugbttMF,166,high,debugqNJrE:debugbttMF,506,low,debugqNJrE:debugbttMF,146, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugqNJrE:debugbttMF,168,high,debugqNJrE:debugbttMF,216,low,debugqNJrE:debugbttMF,232, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugqNJrE:debugbttMF,281,high,debugqNJrE:debugbttMF,281,low,debugqNJrE:debugbttMF,331, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugqNJrE:debugbttMF,281,high,debugqNJrE:debugbttMF,398,low,debugqNJrE:debugbttMF,430, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,-2,43
debugQoW21:debugm6g8N,50,high,debugQoW21:debugm6g8N,22,medium,debugQoW21:debugm6g8N,9, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_medium_block_berth_3,yn_question,command_yes_drop_berth_2,high_medium_drop_berth_2,50,-5,1,46
debugQoW21:debugm6g8N,50,high,debugQoW21:debugm6g8N,40,high,debugQoW21:debugm6g8N,42, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_2,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugQoW21:debugm6g8N,50,high,debugQoW21:debugm6g8N,72,high,debugQoW21:debugm6g8N,97, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_3,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugQoW21:debugm6g8N,176,high,debugQoW21:debugm6g8N,166,high,debugQoW21:debugm6g8N,197, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_1,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugQoW21:debugm6g8N,176,high,debugQoW21:debugm6g8N,247,high,debugQoW21:debugm6g8N,273, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_3,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugqtFvb:debugZeW5N,80,low,debugqtFvb:debugZeW5N,15,low,debugqtFvb:debugZeW5N,50, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_low_block_berth_2,wh_question,command_drop_berth_1,low_low_drop_berth_1,50,-5,1,46
debugqtFvb:debugZeW5N,80,low,debugqtFvb:debugZeW5N,48,medium,debugqtFvb:debugZeW5N,50, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_medium_block_berth_1,wh_question,command_drop_berth_2,low_medium_drop_berth_2,50,-5,1,46
debugqtFvb:debugZeW5N,502,low,debugqtFvb:debugZeW5N,78,high,debugqtFvb:debugZeW5N,505, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_high_block_berth_2,wh_question,command_drop_berth_3,high_high_drop_berth_3,50,-5,-2,43
debugqtFvb:debugZeW5N,128,high,debugqtFvb:debugZeW5N,163,high,debugqtFvb:debugZeW5N,176, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_high_block_berth_1,wh_question,command_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugqtFvb:debugZeW5N,239,high,debugqtFvb:debugZeW5N,250,high,debugqtFvb:debugZeW5N,249, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugqtFvb:debugZeW5N,239,high,debugqtFvb:debugZeW5N,314,medium,debugqtFvb:debugZeW5N,341, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_medium_block_berth_2,wh_question,command_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugqY296:debugjcnyr,77,high,debugqY296:debugjcnyr,17,low,debugqY296:debugjcnyr,9, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_2,yn_question,command_yes_drop_berth_3,high_low_drop_berth_3,50,-5,1,46
debugqY296:debugjcnyr,77,high,debugqY296:debugjcnyr,29,high,debugqY296:debugjcnyr,31, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_1,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugqY296:debugjcnyr,77,high,debugqY296:debugjcnyr,49,high,debugqY296:debugjcnyr,60, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_high_block_berth_1,yn_question,command_yes_drop_berth_3,high_high_drop_berth_3,50,-5,1,46
debugqY296:debugjcnyr,78,high,debugqY296:debugjcnyr,93,high,debugqY296:debugjcnyr,504, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_3,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugqY296:debugjcnyr,78,high,debugqY296:debugjcnyr,129,high,debugqY296:debugjcnyr,156, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_2,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugqY296:debugjcnyr,203,high,debugqY296:debugjcnyr,203,high,debugqY296:debugjcnyr,221, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 3?,high_high_block_berth_1,yn_question,command_yes_drop_berth_3,high_high_drop_berth_3,50,-5,1,46
debugrg93A:debugByFgi,69,high,debugrg93A:debugByFgi,64,medium,debugrg93A:debugByFgi,67, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_medium_block_berth_3,yn_question,command_yes_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugrg93A:debugByFgi,69,high,debugrg93A:debugByFgi,501,high,debugrg93A:debugByFgi,127, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_3,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugrg93A:debugByFgi,195,high,debugrg93A:debugByFgi,193,high,debugrg93A:debugByFgi,209, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_2,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugrg93A:debugByFgi,195,high,debugrg93A:debugByFgi,234,high,debugrg93A:debugByFgi,283, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_1,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugrJgFq:debuglEt9D,56,high,debugrJgFq:debuglEt9D,32,low,debugrJgFq:debuglEt9D,50, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugrJgFq:debuglEt9D,56,high,debugrJgFq:debuglEt9D,67,low,debugrJgFq:debuglEt9D,70, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugrJgFq:debuglEt9D,56,high,debugrJgFq:debuglEt9D,118,low,debugrJgFq:debuglEt9D,157, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugrJgFq:debuglEt9D,172,high,debugrJgFq:debuglEt9D,232,medium,debugrJgFq:debuglEt9D,252, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_medium_block_berth_2,wh_question,command_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugrJgFq:debuglEt9D,172,high,debugrJgFq:debuglEt9D,293,low,debugrJgFq:debuglEt9D,348, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_3,high_low_drop_berth_3,50,-5,-2,43
debugrJgFq:debuglEt9D,172,high,debugrJgFq:debuglEt9D,422,low,debugrJgFq:debuglEt9D,456, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_2,high_low_drop_berth_2,50,-5,1,46
debugRjzyn:debugjS2bv,27,high,debugRjzyn:debugjS2bv,36,low,debugRjzyn:debugjS2bv,11, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugRjzyn:debugjS2bv,28,high,debugRjzyn:debugjS2bv,79,low,debugRjzyn:debugjS2bv,81, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_3,high_low_drop_berth_3,50,-5,-2,43
debugRjzyn:debugjS2bv,144,high,debugRjzyn:debugjS2bv,130,low,debugRjzyn:debugjS2bv,161, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_2,low_low_drop_berth_2,50,-5,1,46
debugRjzyn:debugjS2bv,197,low,debugRjzyn:debugjS2bv,226,low,debugRjzyn:debugjS2bv,243, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_low_block_berth_1,wh_question,command_drop_berth_2,low_low_drop_berth_2,50,-5,1,46
debugRjzyn:debugjS2bv,197,low,debugRjzyn:debugjS2bv,278,low,debugRjzyn:debugjS2bv,326, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,low_low_block_berth_2,wh_question,command_drop_berth_3,low_low_drop_berth_3,50,-5,-2,43
debugRjzyn:debugjS2bv,197,low,debugRjzyn:debugjS2bv,392,low,debugRjzyn:debugjS2bv,423, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,low_low_block_berth_1,wh_question,command_drop_berth_2,low_low_drop_berth_2,50,-5,1,46
debugrl95y:debug3Dgj7,1,high,debugrl95y:debug3Dgj7,22,high,debugrl95y:debug3Dgj7,9, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_3,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugrl95y:debug3Dgj7,1,high,debugrl95y:debug3Dgj7,29,high,debugrl95y:debug3Dgj7,33, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_1,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugrl95y:debug3Dgj7,1,high,debugrl95y:debug3Dgj7,58,high,debugrl95y:debug3Dgj7,75, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_1,yn_question,command_yes_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugrl95y:debug3Dgj7,126,high,debugrl95y:debug3Dgj7,122,high,debugrl95y:debug3Dgj7,136, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_1,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugrl95y:debug3Dgj7,127,high,debugrl95y:debug3Dgj7,154,high,debugrl95y:debug3Dgj7,188, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_1,yn_question,command_yes_drop_berth_2,low_high_drop_berth_2,50,-5,1,46
debugrl95y:debug3Dgj7,208,low,debugrl95y:debug3Dgj7,237,high,debugrl95y:debug3Dgj7,257, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,low_high_block_berth_3,yn_question,command_yes_drop_berth_1,low_high_drop_berth_1,50,-5,1,46
debugrlud0:debugFUC3H,174,high,debugrlud0:debugFUC3H,17,low,debugrlud0:debugFUC3H,50, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugrlud0:debugFUC3H,174,high,debugrlud0:debugFUC3H,28,high,debugrlud0:debugFUC3H,30, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugrlud0:debugFUC3H,174,high,debugrlud0:debugFUC3H,44,medium,debugrlud0:debugFUC3H,59, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_medium_block_berth_2,wh_question,command_drop_berth_3,high_high_drop_berth_3,50,-5,-2,43
debugrlud0:debugFUC3H,174,high,debugrlud0:debugFUC3H,87,high,debugrlud0:debugFUC3H,95, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_3,high_high_drop_berth_3,50,-5,-2,43
debugrlud0:debugFUC3H,174,high,debugrlud0:debugFUC3H,115,high,debugrlud0:debugFUC3H,132, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_high_block_berth_2,wh_question,command_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugrlud0:debugFUC3H,175,high,debugrlud0:debugFUC3H,175,high,debugrlud0:debugFUC3H,187, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_high_block_berth_3,wh_question,command_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugrvB8b:debugrr23H,507,low,debugrvB8b:debugrr23H,22,low,debugrvB8b:debugrr23H,24, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,low_low_block_berth_3,yn_question,command_yes_drop_berth_2,low_low_drop_berth_2,50,-5,1,46
debugrvB8b:debugrr23H,507,low,debugrvB8b:debugrr23H,84,low,debugrvB8b:debugrr23H,92, yn_question  questionI think Berth 1 is blocked. Can I put the bag on Berth 2?,low_low_block_berth_1,yn_question,command_yes_drop_berth_2,low_low_drop_berth_2,50,-5,1,46
debugrvB8b:debugrr23H,507,low,debugrvB8b:debugrr23H,177,low,debugrvB8b:debugrr23H,198, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,low_low_block_berth_2,yn_question,command_yes_drop_berth_3,low_low_drop_berth_3,50,-5,1,46
debugsaVDv:debugCepEO,25,high,debugsaVDv:debugCepEO,30,low,debugsaVDv:debugCepEO,50, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugsaVDv:debugCepEO,26,high,debugsaVDv:debugCepEO,71,low,debugsaVDv:debugCepEO,73, wh_question  questionI think Berth3 is blocked. Where you want me to put this bag?,high_low_block_berth_3,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugsaVDv:debugCepEO,142,high,debugsaVDv:debugCepEO,150,low,debugsaVDv:debugCepEO,152, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugsaVDv:debugCepEO,142,high,debugsaVDv:debugCepEO,235,low,debugsaVDv:debugCepEO,254, wh_question  questionI think Berth2 is blocked. Where you want me to put this bag?,high_low_block_berth_2,wh_question,command_drop_berth_1,high_low_drop_berth_1,50,-5,1,46
debugsaVDv:debugCepEO,260,high,debugsaVDv:debugCepEO,309,low,debugsaVDv:debugCepEO,366, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_3,high_low_drop_berth_3,50,-5,-2,43
debugsaVDv:debugCepEO,260,high,debugsaVDv:debugCepEO,453,low,debugsaVDv:debugCepEO,486, wh_question  questionI think Berth1 is blocked. Where you want me to put this bag?,high_low_block_berth_1,wh_question,command_drop_berth_3,high_low_drop_berth_3,50,-5,-2,43
debugSDOYn:debugC2RLs,286,high,debugSDOYn:debugC2RLs,15,low,debugSDOYn:debugC2RLs,9, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_low_block_berth_2,yn_question,command_yes_drop_berth_3,high_low_drop_berth_3,50,-5,1,46
debugSDOYn:debugC2RLs,286,high,debugSDOYn:debugC2RLs,41,medium,debugSDOYn:debugC2RLs,43, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 1?,high_medium_block_berth_2,yn_question,command_yes_drop_berth_1,high_medium_drop_berth_1,50,-5,1,46
debugSDOYn:debugC2RLs,286,high,debugSDOYn:debugC2RLs,67,high,debugSDOYn:debugC2RLs,94, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 1?,high_high_block_berth_3,yn_question,command_yes_drop_berth_1,high_high_drop_berth_1,50,-5,1,46
debugSDOYn:debugC2RLs,286,high,debugSDOYn:debugC2RLs,132,high,debugSDOYn:debugC2RLs,137, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_3,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
debugSDOYn:debugC2RLs,286,high,debugSDOYn:debugC2RLs,165,high,debugSDOYn:debugC2RLs,199, yn_question  questionI think Berth 2 is blocked. Can I put the bag on Berth 3?,high_high_block_berth_2,yn_question,command_yes_drop_berth_3,high_high_drop_berth_3,50,-5,1,46
debugSDOYn:debugC2RLs,286,high,debugSDOYn:debugC2RLs,248,high,debugSDOYn:debugC2RLs,263, yn_question  questionI think Berth 3 is blocked. Can I put the bag on Berth 2?,high_high_block_berth_3,yn_question,command_yes_drop_berth_2,high_high_drop_berth_2,50,-5,1,46
